,TRD_mddasi_olgG21,TRD_sczasn_maxL19,TRD_cadasn_satK20,TRD_t2d_twbasn,TRD_crpasn_saoS21,TRD_DrnkWkEas_greS22,TRD_AgeSmkEas_greS22,TRD_CigDayEas_greS22,TRD_SmkInitEas_greS22,TRD_SmkCesEas_gre22,TRD_EA_twb,Inflam_neutasia_minC20,Inflam_lympasia_minC20,TRD_strokeeas_aniM22,TRD_cardstrokeeas_aniM22,TRD_iscstrokeeas_aniM22,TRD_svesstrokeeas_aniM22,TRD_lvesstrokeeas_aniM22,TRD_ht_twbasn,TRD_wt_twbbbj,TRD_bmi_twbbbj,TRD_bfr_twb,TRD_wc_twb,TRD_hc_twb,TRD_whr_twb,TRD_dbp_twbbbj,TRD_sbp_twbbbj,TRD_hr_twb,TRD_wbc_twbbbj,TRD_rbc_twbbbj,TRD_hb_twbbbj,TRD_hct_twbbbj,TRD_plt_twbbbj,TRD_bun_twbbbj,TRD_cr_twbbbj,TRD_malb_twb,TRD_ua_twbbbj,TRD_tbil_twbbbj,TRD_alt_twbbbj,TRD_ast_twbbbj,TRD_ggt_twbbbj,TRD_alb_twbbbj,TRD_fev_twb,TRD_fvc_twb,TRD_fg_twbbbj,TRD_hba1c_twbbbj,TRD_tc_twbbbj,TRD_hdl_twbbbj,TRD_ldl_twbbbj,TRD_tg_twbbbj
TRD_bmi_twbbbj,0.028882990952525542,-0.00882410603987636,-0.02209586143108358,0.21752653378821157,0.08045090249263799,0.02842847447509005,-0.09382664984132419,0.057592554490622186,0.11009331645128491,0.055682440248539695,-0.18890331525395374,-0.07307945112611347,-0.0007333657387843819,0.14747963086680826,0.04388871856585834,0.14323216068145955,0.05751478463735799,-0.01080144513336588,-0.05369406398771163,0.6970833414014206,0.9523288522687646,0.7168669281826263,0.726784883189028,0.6709026099247565,0.4375991820508717,0.2089236287134173,0.15993990323779847,-0.10351236223897031,-0.03089007330123302,-0.0219291818406158,-0.060059711947799764,-0.06078127403054921,-0.0854773686120171,0.01796453736671165,0.032258560252170505,0.028180353811621296,0.10804849007369942,-0.05076773419882821,0.2526538744027198,0.11170662886643692,0.15476088088166792,-0.06591434725663461,-0.05646730635677055,-0.12096634129761391,0.09534388570267512,0.07306755791430658,-0.018262757035061822,-0.1789585007683325,0.031865129539056986,0.09567157839827137
TRD_bfr_twb,0.04403062063349799,0.018528061968212235,-0.02914766386582875,0.19859744690355668,0.0409418125895672,0.003898691000375031,0.009402240847417804,0.04996604412690197,0.12308427544400515,0.10487689852448209,-0.26869585371495414,-0.06895890997767799,-0.004702740648044117,0.10582711165726688,-0.012117938180780712,0.09619729489280805,-0.001196661830973269,-0.07644124045855993,-0.012336119756225249,0.6258689914289021,0.7168669281826263,0.9842266283055812,0.784667291353824,0.7172619707950972,0.44551095120511613,0.14576758937663828,0.12627873933334247,-0.0501418111640574,-0.02840286059050946,0.033403635443954034,0.008823024703969114,0.05585402772039829,-0.09485130694514743,0.04693241993230003,-0.04887812267957649,-0.04404633994343218,0.10093081376756177,-0.06321220569728553,0.22543545588775463,0.14196547335173365,0.13402908105781797,-0.10169975849870268,-0.10169866224975273,-0.13570553455731957,0.08302892480513668,0.017974742142817822,-0.07852253949704784,-0.20420911228116753,-0.017220985402251233,0.03099135149266593
TRD_wc_twb,0.07055971504753757,-0.03306094896207441,-0.053987569301220895,0.23754438978892367,0.0843372489725073,0.013212304622045269,-0.0032174261915466954,0.1400901880994957,0.1470127032116524,0.033860626898425734,-0.19403365150621207,-0.012328860733751296,0.003010118210219544,0.10573716093060559,-0.012351955855492928,0.09708440004155497,-0.012830449234645616,-0.07528478380408606,0.12185337649477913,0.7001239315325725,0.726784883189028,0.784667291353824,0.9854250883994021,0.7756924132515151,0.5858974686775241,0.1992686520955384,0.16415868408179002,0.009722964200769478,0.01750190631101144,0.040307787273455534,-0.0024181547086494374,0.030012484523198747,-0.15458372587653785,0.06521692206373379,-0.06927016314267576,0.0035965356259741042,0.13090451590696756,-0.05260474815494882,0.2547861749997962,0.17943279378216345,0.11303272441870708,-0.05848207369891526,0.005745143206441157,-0.052108964371259975,0.08547873330489768,0.054087802164946436,-0.10197097806852894,-0.2655966482703452,-0.049706781722381715,0.0899829213716926
TRD_hc_twb,0.010802691053230472,-0.02605183008103517,-0.091923662433807,0.12956469519788402,0.08910494561602379,0.03408176998550725,0.039071020573342434,0.08960857753232299,0.08378990193927832,0.030423594090200488,-0.12881849535829853,-0.08289938837511615,-0.005590485650869215,0.09330160625310654,-0.05180133556270171,0.09734930618904472,0.010099696449376338,-0.0759642817885137,0.25394476777760516,0.784094096330379,0.6709026099247565,0.7172619707950972,0.7756924132515151,0.9810990951804606,0.16569094789195032,0.13049675759175774,0.11741202512203938,-0.09825908398091866,-0.08534904978117737,-0.04996673484548139,-0.053412851738206216,-0.03806750011343829,-0.15449708941362472,-0.024371985709806764,-0.014108568563963184,-0.04108878482358784,0.0423352198702232,0.02395239213536596,0.14345602367402255,0.11646380758986354,0.08686876483876498,-0.15102577404759762,0.15992153436292317,0.14535388364139368,0.019505994881527516,-0.021171586151394486,-0.08240935365416269,-0.1633775836545882,-0.03456040281554581,-0.03349172765120119
TRD_whr_twb,0.08841631345501295,-0.04213275853179014,0.02771523595852254,0.2533143361545501,0.01695965894606356,-0.02424216961985507,-0.10970784177567935,0.09104454533672651,0.13338835744907745,0.031415575910565124,-0.15137061765867388,0.13699547788308145,0.05886117543472715,0.05334135314874259,-0.016294522730146376,0.022620207396419432,-0.013733058315016023,0.003652066060012562,-0.06095341346764367,0.2714199985949271,0.4375991820508717,0.44551095120511613,0.5858974686775241,0.16569094789195032,0.9894227390597502,0.13799413018041956,0.08520583381852187,0.11792258964523641,0.19835126942451345,0.12293148952803483,0.06432500587444206,0.0809810725789171,-0.004420586584881332,0.06585020676810824,-0.06042624494808737,0.04407313520005355,0.11521801656440711,-0.10931998617997715,0.20827912377557334,0.07040236490356767,0.029819218323143337,0.04246500362174185,-0.1796603613245411,-0.20036441155775317,0.12481638541330838,0.13454771992941153,-0.1059308787413937,-0.22288905401619766,-0.045852929202759254,0.1547282552796132
TRD_dbp_twbbbj,-0.00199140074693204,-0.03144660049820478,0.1524283256385462,0.08990666473772832,0.03322687906585466,-0.026641340470495867,0.005192396217218174,0.01744387169897974,0.024389190632702402,0.041560188283074055,-0.0491479419640087,0.03282420728020825,0.0968804135521156,0.19692327964048098,-0.005006117441299192,0.1643577953669632,0.10966432534254382,0.0664238427753475,0.010554413538157469,0.20583452473192976,0.2089236287134173,0.14576758937663828,0.1992686520955384,0.13049675759175774,0.13799413018041956,0.9798085958888116,0.6931878044639705,0.041802331660363956,0.08878150327634823,0.1012754177019568,0.09409936106220437,0.06202794750239223,0.05738018756408496,-0.010419424782441077,0.08310321676311005,0.16759070757505823,0.14457316296747796,-0.020901532951580665,0.13558378769672247,-0.03392685886833137,0.14511994908639653,0.018324159691714612,-0.04461714683351342,0.0012722658206100758,0.06551442358449167,0.027711393284045926,0.1316726396346107,-0.07870012956322235,0.1449528209170135,0.20541563795708434
TRD_sbp_twbbbj,-0.031456136729173516,-0.05950004796283811,0.22184011959599664,0.1413092780749989,0.03403156186612633,-0.035301867808367256,0.016689885280151917,0.06604371903580454,-0.05793757179339678,0.01107603172859787,-0.08545483646153372,0.014472529964954435,0.060086694970457044,0.20408726852656922,-0.022072104100624317,0.14950583180787505,0.13605354203002112,0.1258421832605867,-0.05265444726247058,0.12873137470427312,0.15993990323779847,0.12627873933334247,0.16415868408179002,0.1174120251220394,0.08520583381852187,0.6931878044639705,0.9769101914490183,-0.15413419916144644,0.048989605366609845,-0.022311270406368367,0.006027326490941542,-0.035158910319895265,0.047504826459355595,0.011871722216331164,0.060010295866232015,0.1552349007499679,0.15401067570798302,-0.07728975405194893,0.15378490343723067,0.031523235772153844,0.08321421191458522,0.03987160846261923,-0.15988818786942377,-0.1112504400242859,0.08766334101089684,0.10910834463270558,0.035624111386022804,-0.08009823463950018,0.050216075594780835,0.16112388229384167
TRD_hr_twb,-0.018115274024907407,-0.0004891739937691715,-0.12504318150380422,-0.0010284784118247407,-0.040291133447576434,-0.02439988271919249,-0.0022834985166684547,-0.0038630815598780345,0.05904356296690142,-0.043656447049075446,-0.018377450780213044,0.06335822270198525,-0.012131172306625164,0.015225252791971513,0.011756140507590484,-0.005591557262068882,-0.04559171222250016,-0.03778810345747698,0.027052184299319434,-0.08691717152266497,-0.10351236223897031,-0.0501418111640574,0.009722964200769478,-0.09825908398091866,0.11792258964523641,0.041802331660363956,-0.15413419916144644,0.9897435962255566,0.0657391917301116,0.05996445427667531,0.060776273055741306,0.07008255961625533,0.03286750553320115,-0.11809364890041607,-0.1433674511215547,0.1217251742345866,0.06572469576163256,-0.06180163011884618,0.06453120766220011,0.07030058782545237,0.04293127114987172,0.023302147613408368,-0.06927090569787452,-0.07078582897906202,0.06577136694245836,0.019346483779645086,-0.05282049989575587,-0.03424165268609415,-0.05436722173244446,0.0506069631148941
TRD_wbc_twbbbj,-0.0291284787029262,0.01916188794219875,0.06720026961620613,-0.021383771250939963,0.12665390985450256,-0.03920874253009886,-0.15380316314983283,0.10474351242899514,0.16336845088372995,0.13260902281993323,-0.05765390838842892,0.7663408908294634,0.4433970471038862,0.02570873722052766,-0.002344846283234301,0.031480170434052566,-0.0509938037215102,0.10502936792128159,-0.028319190369305157,-0.03830902907974587,-0.03089007330123302,-0.02840286059050946,0.01750190631101144,-0.08534904978117737,0.19835126942451345,0.08878150327634823,0.048989605366609845,0.0657391917301116,0.9696150971791213,0.09385354152974489,0.05193934015608378,0.058078009638980944,0.28506071398308863,0.049894655478172865,0.010119093887383294,0.0481533833162439,0.04649930182174102,-0.07251111824446022,-0.04229651979250417,-0.06755283372808538,-0.02315210337502394,-0.06710119352335385,-0.04981472427392848,-0.06822238092016078,0.013300851546063606,0.046419899467756355,0.034805310008494926,0.03514114297498941,0.027701051606620283,0.07002082484722678
TRD_rbc_twbbbj,0.01827294663896594,-0.040689528114886055,-0.01913330093577716,-0.007738425797238518,-0.01781868907289666,-0.14790425944465,-0.009504488655350501,0.00417406183471402,0.00950320996893799,0.02839636726846916,-0.03234303745299156,0.096199311408052,-0.0031368405358617605,0.052901437607640524,0.07978539931118385,0.06814002689921043,-0.0434597760191196,0.019273666701120875,0.017982589732412606,-0.021502743234412165,-0.0219291818406158,0.033403635443954034,0.040307787273455534,-0.04996673484548139,0.12293148952803483,0.1012754177019568,-0.022311270406368367,0.05996445427667531,0.09385354152974489,0.9667302927600643,0.5451060420608271,0.632287321036481,0.02073762750949883,0.03343213459856604,0.041678215897067515,0.10956980761953675,0.009582176020693474,0.11323282018318116,0.061008844707752835,0.048121560546704155,0.05784595925297314,0.07877264822690137,-0.04733840131692436,0.0036776670564979803,-0.02330481277829961,-0.03780409799227991,0.039827324949516074,-0.09770773297152686,0.05341793453446681,0.09304459205986385
TRD_hb_twbbbj,-0.06882388089952748,-0.04285087228935461,0.07591964780584143,-0.04354655638527538,-0.008683860999958487,-0.1144626961920838,-0.006220394786058694,-0.013375127457426136,0.007185527072872138,0.058789530103405575,-0.03910223395776858,0.042291107097659986,0.01513090846066779,0.039792711032130446,0.06384446028868265,0.03292370611080879,0.004393213137893016,0.004421862730165761,0.006112930003141184,-0.07614495946616469,-0.060059711947799764,0.008823024703969114,-0.0024181547086494374,-0.053412851738206216,0.06432500587444206,0.09409936106220437,0.006027326490941542,0.060776273055741306,0.05193934015608378,0.5451060420608271,0.9801262871957215,0.880325055344704,-0.05055823354737511,-0.04867773816424064,0.012079802911584274,0.07163973081315506,-0.002552654938239657,0.15728233894531468,0.08115897747131884,0.08381595821167878,0.058960806628255376,0.0910646696900855,-0.007947607217143224,0.04261171698423841,-0.037886096434707396,-0.16756227650899713,0.0309156000683483,-0.09749700832353021,0.08432915643723576,0.04409804760800221
TRD_hct_twbbbj,-0.05222683356480637,-0.05078040832638101,0.03481499570700216,-0.07798310153909731,-0.041533236060400026,-0.14026174278195322,0.01815339871861519,0.0055536125842844015,0.03150533583721593,0.030583486718643287,-0.0547725227861662,0.0609752964507239,0.058465159066720215,0.04674124690427038,0.07499293723622066,0.06894977944316587,-0.006637128186374269,0.0072772775429987046,0.005563014539384761,-0.06284413947287187,-0.06078127403054921,0.05585402772039829,0.030012484523198747,-0.03806750011343829,0.0809810725789171,0.06202794750239223,-0.035158910319895265,0.07008255961625533,0.058078009638980944,0.632287321036481,0.880325055344704,0.9801579594786782,-0.050870317434864976,-0.022097769486886364,-0.016833130348913497,0.07046036928305464,-0.024384093246396475,0.1301116853259106,0.06633449423467801,0.07247970690261235,0.030060631914410257,0.04255051760491962,-0.040040284616215914,0.021656627826085597,-0.053396635987781695,-0.13762596314196546,0.024123024700391838,-0.08206722626400488,0.066105037972828,0.007540457294795445
TRD_plt_twbbbj,-0.1540875719361387,-0.035538327834778304,0.19775504757422527,-0.07649393308315891,-0.01884820011969523,-0.06237691502493536,-0.07093233997391662,-0.01606335734733,-0.02143580213150861,-0.026164968567164573,0.09406314077566832,0.16684813691692132,0.27549028449061685,0.0956047318085689,0.05163447573722578,0.027711969057046867,0.06914335066464056,0.09028372500460013,0.0013623619713970447,-0.033070394143893136,-0.0854773686120171,-0.09485130694514743,-0.15458372587653785,-0.15449708941362472,-0.004420586584881332,0.05738018756408496,0.047504826459355595,0.03286750553320115,0.28506071398308863,0.02073762750949883,-0.05055823354737511,-0.050870317434864976,0.9537954399931176,-0.11618061350243439,0.11938054006193968,0.08309124623340908,0.062096351273347596,-0.14485061850610978,-0.13353741815218376,-0.29266924360792046,-0.04497612471905094,-0.13874456418525283,-0.028896449221804038,-0.02822816165651197,0.020386991360185906,0.12473985769991609,0.20995916086166358,0.22004761535613468,0.14396703590135015,0.1229159966655096
TRD_bun_twbbbj,0.10683958781689443,-0.0367406812934373,0.0859473167162333,0.024762279944433193,0.06096871949212162,-0.11245455520504863,-0.014600213532271311,0.11055264027304823,0.03537745610576956,0.002688641723566962,-0.09134650520184165,0.07453239996141238,0.003120238972362256,-0.11587334585641014,-0.026164727892441977,-0.09056522148417466,-0.06377581014612439,-0.03792819741085177,-0.06590933421463957,-0.018567684536288022,0.01796453736671165,0.04693241993230003,0.06521692206373379,-0.024371985709806764,0.06585020676810824,-0.010419424782441077,0.011871722216331164,-0.11809364890041607,0.049894655478172865,0.03343213459856604,-0.04867773816424064,-0.022097769486886364,-0.11618061350243439,0.97890835935384,0.16156170638269982,-0.004232802943759809,0.18322488460847497,-0.004721081588018459,0.005676034605615013,0.03571288370008985,-0.043951392803469824,0.007716257767478902,-0.07228741083163863,-0.11496233489451319,-0.006752363901809704,0.04121754825181094,-0.024770740406375728,-0.07063063202232216,-0.022431942708380163,-0.05307566206309264
TRD_cr_twbbbj,-0.05451231700919714,0.03610942495807267,0.12221259016114251,0.006783562506742472,-0.01055293850701225,-0.04830702042943844,-0.11067315365399182,0.010946579864226518,-0.011125747431842477,0.07125285877915508,0.08039979554129711,-0.0132344678805863,0.006058399789504724,-0.040235184117587114,-0.035480002916465275,0.012309541441954015,0.06833808259926868,0.04608939176929418,0.03293927915359497,0.085790103292815,0.032258560252170505,-0.04887812267957649,-0.06927016314267576,-0.014108568563963184,-0.06042624494808737,0.08310321676311005,0.060010295866232015,-0.1433674511215547,0.010119093887383294,0.041678215897067515,0.012079802911584274,-0.016833130348913497,0.11938054006193968,0.16156170638269982,0.967798444579,-0.0932640054274241,0.1648141774106028,0.018505519229143095,-0.10366874691214145,-0.17647544358559977,-0.05087143849355635,-0.10246792844088728,0.0016403195340583111,0.11975772054397005,0.06962154108672353,0.037414470372322185,0.055262620530245964,0.058931016454814626,0.04127185401842672,0.06901312768517798
TRD_malb_twb,0.024257007255023874,-0.05530412985459959,0.0033932227442563245,0.008037264697720488,0.03096490643822883,-0.04418140098657749,-0.06389853843694163,0.12456450048737308,-0.03157764405959581,-0.021287073647127876,-0.08906349081738686,0.024893211022204886,0.07105072285496723,0.13099780282028067,0.04607438969237587,0.13172226302611967,0.03916500433302557,0.07131395235868954,-0.0214943707884391,0.0031367954143639494,0.028180353811621296,-0.04404633994343218,0.0035965356259741042,-0.04108878482358784,0.04407313520005355,0.16759070757505823,0.1552349007499679,0.1217251742345866,0.0481533833162439,0.10956980761953675,0.07163973081315506,0.07046036928305464,0.08309124623340908,-0.004232802943759809,-0.0932640054274241,0.9940445981566643,0.014885663948895015,0.04519957892360369,0.14226335368460197,0.023174717412335635,0.08821765488551787,0.09020835845725494,0.00575670886838253,0.03165183367651811,0.07233469161872928,0.03503584827331938,0.1262959697535462,0.046019203528944154,0.07564035171904705,0.10597353992799863
TRD_ua_twbbbj,-0.08803660730613003,-0.051544059226682884,0.03133839215307385,0.06192174376938832,0.04279743152707839,0.012169774500947689,-0.056813360577499084,0.0466500199137199,0.018328984063696645,0.013755159395115854,0.02144821305344413,0.017619525654907733,0.05363126395375053,0.02769869440009305,0.01374333412207405,-0.024230460898119095,0.015040877468771785,-0.031267978712951526,-0.031050326819413877,0.07678027037017136,0.10804849007369942,0.10093081376756177,0.13090451590696756,0.0423352198702232,0.11521801656440711,0.14457316296747796,0.15401067570798302,0.06572469576163256,0.04649930182174102,0.009582176020693474,-0.002552654938239657,-0.024384093246396475,0.062096351273347596,0.18322488460847497,0.1648141774106028,0.014885663948895015,0.968063790364095,-0.011875386999727611,0.09362554399208356,0.07556423603707112,0.139577698139858,0.0890326661222708,-0.10419970915993426,-0.06959160738246972,0.06123906266310246,0.09899610052356428,0.026152829476932166,-0.009476242463499963,-0.007403231637430796,0.19296549980610345
TRD_tbil_twbbbj,-0.014930623163139048,-0.04359209849048973,-0.04170990954985439,-0.0755078205399717,0.014440528773618374,-0.022923842266393976,0.03971422608369813,-0.046758655198755335,-0.11126492099355192,-0.0069981415377069036,0.08646337351369719,-0.08049404423572114,-0.010585058174370911,-0.034349014730675684,-0.022431204425015276,-0.046473503843185465,-0.013674342146072604,-0.04241304942706525,0.0692683759135046,0.016127827735498326,-0.05076773419882821,-0.06321220569728553,-0.05260474815494882,0.02395239213536596,-0.10931998617997715,-0.020901532951580665,-0.07728975405194893,-0.06180163011884618,-0.07251111824446022,0.11323282018318116,0.15728233894531468,0.1301116853259106,-0.14485061850610978,-0.004721081588018459,0.018505519229143095,0.04519957892360369,-0.011875386999727611,0.9845824674948368,-0.06102997481592069,0.032637778161619765,-0.027771816138448216,0.06736316202105357,0.15253973766167953,0.1408849947041279,-0.10362287147340751,-0.20974847101406088,-0.027716246198887674,0.01927451189862142,-0.026538405108207225,-0.10613499830559413
TRD_alt_twbbbj,0.05088020430543045,0.030334275096113156,0.010670899576544131,0.1507880092725374,0.0627518250666284,0.03597896242988773,-0.00793334188091882,0.09446294321339857,0.13681730520241367,-0.03146234406228318,-0.11304891531671016,-0.11078407311160396,0.03623462892958714,0.10330910951990833,-0.0052784362300491786,0.06240806470349822,0.0115118787347982,-0.0031615084592858367,-0.013140299976726992,0.1293183901893569,0.2526538744027198,0.22543545588775463,0.2547861749997962,0.14345602367402255,0.20827912377557334,0.13558378769672247,0.15378490343723067,0.06453120766220011,-0.04229651979250417,0.061008844707752835,0.08115897747131884,0.06633449423467801,-0.13353741815218376,0.005676034605615013,-0.10366874691214145,0.14226335368460197,0.09362554399208356,-0.06102997481592069,0.9830549079556951,0.6052678590096107,0.360184409938861,0.25515893355303326,-0.08281341650581339,-0.12440871716407673,0.06469862677484646,0.07950528552594328,-0.023539622153335184,-0.055106636931715774,-0.015413442814759088,-0.04115913792778205
TRD_ast_twbbbj,0.07822282140279374,0.09883119382704296,-0.10236585403729219,0.051152568433523955,0.09459486472235902,0.13322592031618402,0.04676711773990752,0.08863636202240013,0.0658143479456087,0.014642766993758714,-0.07636867982807524,-0.06518763217513138,-0.021844868820338963,0.023120049496146267,0.05054366313614928,-0.04268950278208026,-0.05656077611812667,-0.08482435286200803,-0.025445982206473455,0.042331278953763714,0.11170662886643692,0.14196547335173365,0.17943279378216345,0.11646380758986354,0.07040236490356767,-0.03392685886833137,0.031523235772153844,0.07030058782545237,-0.06755283372808538,0.048121560546704155,0.0838159582116788,0.07247970690261235,-0.29266924360792046,0.03571288370008985,-0.17647544358559977,0.023174717412335635,0.07556423603707112,0.032637778161619765,0.6052678590096107,0.9820431730870111,0.2227158981697573,0.2361200037116856,-0.01828628593961193,-0.03737921205898424,-0.02601136804483694,-0.03418637380692631,-0.11308255142750438,-0.07850433782956082,-0.10295793360468816,-0.04870172180406568
TRD_ggt_twbbbj,0.030174554469355935,0.0019390935749796874,-0.01054830439667657,0.0478130864259106,0.23111471366995254,0.20334892674935437,0.04198625097992296,0.0015560766877387431,0.16173241179340797,0.0685947112026356,-0.014900389800085848,-0.052537252973444824,0.04170764307147213,0.07115422753051377,-0.043107697824445845,0.03641086280402853,0.027410379671111047,-0.02716308940143573,-0.045744572481765215,0.06788010479089118,0.15476088088166792,0.13402908105781797,0.11303272441870708,0.08686876483876498,0.029819218323143337,0.14511994908639653,0.08321421191458522,0.04293127114987172,-0.02315210337502394,0.05784595925297314,0.058960806628255376,0.030060631914410257,-0.04497612471905094,-0.043951392803469824,-0.05087143849355635,0.08821765488551787,0.139577698139858,-0.027771816138448216,0.360184409938861,0.2227158981697573,0.9683030873870935,0.14573683065821624,-0.0295201469932584,-0.03208984584506437,0.027074840045356558,-0.004310568066493295,0.02805402775708548,-0.028640986098615116,-0.012877626835159719,0.1723375806993241
TRD_alb_twbbbj,0.07479487572137715,0.04968155041182095,-0.04034793593885311,-0.018516139156183654,0.018235742028676286,-0.05853162685072328,0.1024458920007512,0.008468587264188079,-0.05427485165682828,0.04698720461737298,0.0813610879733075,-0.03332206157001273,-0.060989984162051133,-0.07117692487265709,-0.1256522643903539,-0.08870787158772869,-0.09832352765187412,0.014405178253424184,-0.030795146156526197,-0.173256022320985,-0.06591434725663461,-0.10169975849870268,-0.05848207369891526,-0.15102577404759762,0.04246500362174185,0.018324159691714612,0.03987160846261923,0.023302147613408368,-0.06710119352335385,0.07877264822690137,0.0910646696900855,0.04255051760491962,-0.13874456418525283,0.007716257767478902,-0.10246792844088728,0.09020835845725494,0.0890326661222708,0.06736316202105355,0.25515893355303326,0.2361200037116856,0.14573683065821624,0.9809791059033859,-0.006936071917355393,0.005186734459897613,-0.03602638021691307,-0.08518780972624376,0.047835683907544724,-0.01468408988522704,0.03226472884152957,0.11233394815306956
TRD_fev_twb,-0.04045071162103928,0.06754546049861637,-0.19976127340382796,-0.1418688180493038,-0.005445986510085383,0.09273746683142745,0.023561597364569604,-0.019759710829303233,-0.04246824162175947,-0.08460672143911235,0.14212045240617424,0.002526345268475046,0.01082935686409368,-0.01715626973498996,-0.042044811752586876,0.028271725967304605,-0.04274816594858915,-0.005216056908742273,0.4363847069686849,0.22116193028631226,-0.05646730635677055,-0.10169866224975273,0.005745143206441157,0.15992153436292317,-0.1796603613245411,-0.04461714683351342,-0.15988818786942377,-0.06927090569787452,-0.04981472427392848,-0.04733840131692436,-0.007947607217143224,-0.040040284616215914,-0.02889644922180404,-0.07228741083163863,0.0016403195340583111,0.00575670886838253,-0.10419970915993426,0.15253973766167953,-0.08281341650581339,-0.01828628593961193,-0.0295201469932584,-0.006936071917355393,0.9966607302211082,0.7960475689660454,-0.08364200867751294,-0.14175143374158283,-0.01733032889614878,0.04863116695686726,-0.04169200908378386,-0.05203730814798658
TRD_fvc_twb,-0.0687365925266416,0.04935578697159246,-0.1603664277767032,-0.14883417136065694,-0.042197013826870425,0.09833081959226725,0.04197399634510657,-0.03363513688128316,-0.018450910471029116,-0.07332967500934189,0.12918324941488757,-0.018149030463105273,0.02810003232289898,-0.07008927239553958,-0.06134774366641138,-0.015037691172026765,-0.030526711418768466,-0.015085207586986704,0.5045589089486023,0.23931446370145806,-0.12096634129761391,-0.13570553455731957,-0.052108964371259975,0.14535388364139368,-0.20036441155775317,0.0012722658206100758,-0.1112504400242859,-0.07078582897906202,-0.06822238092016078,0.0036776670564979803,0.04261171698423841,0.021656627826085597,-0.02822816165651197,-0.11496233489451319,0.11975772054397005,0.03165183367651811,-0.06959160738246972,0.1408849947041279,-0.12440871716407673,-0.03737921205898424,-0.03208984584506437,0.005186734459897613,0.7960475689660454,0.9899428644351594,-0.0783821157095283,-0.1589667587288762,0.04436361587103093,0.0522520398025099,0.0214096888533578,0.013134254344710156
TRD_fg_twbbbj,-0.07053088901025986,0.012873154880504549,0.08305560414578313,0.40922542354451924,0.045465276687546394,0.03353813749850261,-0.008734544149092355,0.04690526455063172,0.09308894257667903,-0.04207744803256167,-0.020008544254298093,-0.05106242344963786,-0.022671207961149784,0.05000805324910652,0.013420160919395168,0.09574552575860454,0.024527292696972576,-0.018681963747529475,-4.8851407654261405e-05,0.027748864286863895,0.09534388570267512,0.08302892480513668,0.08547873330489768,0.019505994881527516,0.12481638541330838,0.06551442358449167,0.08766334101089684,0.06577136694245836,0.013300851546063606,-0.02330481277829961,-0.037886096434707396,-0.053396635987781695,0.020386991360185906,-0.006752363901809704,0.06962154108672353,0.07233469161872928,0.06123906266310246,-0.10362287147340751,0.06469862677484646,-0.02601136804483694,0.027074840045356558,-0.03602638021691307,-0.08364200867751294,-0.0783821157095283,0.983145722411944,0.4925034639553317,-0.015285994971206968,-0.00691401627315953,-0.04352846311339302,0.10427744225790692
TRD_hba1c_twbbbj,-0.06752338660660817,-0.05444420298395883,0.15131909426109633,0.3898709687663341,0.06666712629779356,-0.037071995071776755,-0.05243466771248265,0.08814819740870061,0.02191504201372726,-0.042799276894998,0.008090574167115998,-0.02767229135569359,0.058124120771447345,-0.018908347248561493,0.008478810265959072,0.0038593955337552425,0.0263284830744202,0.01436531797811902,-0.07941879075029697,-0.002238174857423761,0.07306755791430658,0.017974742142817822,0.054087802164946436,-0.021171586151394486,0.13454771992941156,0.027711393284045926,0.10910834463270558,0.019346483779645086,0.046419899467756355,-0.03780409799227991,-0.16756227650899713,-0.13762596314196546,0.12473985769991609,0.04121754825181094,0.037414470372322185,0.03503584827331938,0.09899610052356428,-0.20974847101406088,0.07950528552594328,-0.03418637380692631,-0.004310568066493296,-0.08518780972624376,-0.14175143374158283,-0.1589667587288762,0.4925034639553317,0.9789417189006102,-0.018312146471525157,-0.021527708936728222,-0.044131451972702865,0.14594630016028787
TRD_tc_twbbbj,-0.08255367791362724,-0.09669371511599209,0.18868434142214086,-0.14970759209541165,-0.0019206958788555214,-0.023417706439847308,0.08595060363667567,-0.07616170905404356,-0.10655788061422716,-0.007940271416771066,0.08589543819721308,0.0051219744277420706,0.09995120451386111,0.030003947914354658,0.014378003917434523,-0.007825429850619306,0.0774745924290939,0.01919658323145517,-0.0805150635196858,-0.06022939350659255,-0.018262757035061822,-0.07852253949704784,-0.10197097806852894,-0.08240935365416269,-0.1059308787413937,0.1316726396346107,0.035624111386022804,-0.05282049989575587,0.034805310008494926,0.039827324949516074,0.0309156000683483,0.024123024700391838,0.20995916086166358,-0.024770740406375728,0.055262620530245964,0.1262959697535462,0.026152829476932166,-0.027716246198887674,-0.023539622153335184,-0.11308255142750438,0.02805402775708548,0.047835683907544724,-0.01733032889614878,0.04436361587103093,-0.015285994971206968,-0.018312146471525157,0.9763864384141867,0.3469290555471032,0.815177050124652,0.23983307141984217
